Date,Day of Week,flow_type_HPM_to_LPW,total_od_flow_HPM_to_LPW,total_do_flow_HPM_to_LPW,total_flow_HPM_to_LPW,origin_total_flow_HPM_to_LPW,flow_share_HPM_to_LPW,log_flow_share_HPM_to_LPW
2019/3/13,Wednesday,HPM_to_LPW,713.0,464.0,1177.0,2872.0,0.248259052924791,-1.3932825097538193
2019/3/14,Thursday,HPM_to_LPW,739.0,528.0,1267.0,2950.0,0.2505084745762712,-1.3842625283856638
2019/3/15,Friday,HPM_to_LPW,798.0,538.0,1336.0,3319.0,0.2404338656221753,-1.425310214270166
2019/3/16,Saturday,HPM_to_LPW,683.0,484.0,1167.0,2898.0,0.23567977915804,-1.4452812633098375
2019/3/17,Sunday,HPM_to_LPW,530.0,417.0,947.0,2497.0,0.2122547056467761,-1.549968283733606
2019/3/18,Monday,HPM_to_LPW,696.0,527.0,1223.0,3026.0,0.2300066093853271,-1.4696472340138818
2019/3/19,Tuesday,HPM_to_LPW,729.0,582.0,1311.0,3101.0,0.2350854563044179,-1.4478061870917909
2019/3/20,Wednesday,HPM_to_LPW,712.0,562.0,1274.0,2951.0,0.2412741443578448,-1.4218214635309636
2019/3/21,Thursday,HPM_to_LPW,700.0,580.0,1280.0,2956.0,0.2368064952638701,-1.4405119470246877
2019/3/22,Friday,HPM_to_LPW,776.0,594.0,1370.0,3226.0,0.240545567265964,-1.4248457385019355
2019/3/23,Saturday,HPM_to_LPW,587.0,472.0,1059.0,2731.0,0.214939582570487,-1.5373983016456083
2019/3/24,Sunday,HPM_to_LPW,517.0,429.0,946.0,2378.0,0.2174095878889823,-1.5259722027422982
2019/3/25,Monday,HPM_to_LPW,639.0,540.0,1179.0,2784.0,0.2295258620689655,-1.4717395670767754
2019/3/26,Tuesday,HPM_to_LPW,628.0,538.0,1166.0,2816.0,0.2230113636363636,-1.5005325508097345
2019/3/27,Wednesday,HPM_to_LPW,672.0,565.0,1237.0,2934.0,0.2290388548057259,-1.4738636181797775
2019/3/28,Thursday,HPM_to_LPW,667.0,564.0,1231.0,2817.0,0.2367767128150514,-1.4406377219607494
2019/3/29,Friday,HPM_to_LPW,680.0,540.0,1220.0,2942.0,0.2311352821210061,-1.4647521029912305
2019/3/30,Saturday,HPM_to_LPW,605.0,466.0,1071.0,2611.0,0.2317119877441593,-1.4622601106682875
2019/3/31,Sunday,HPM_to_LPW,506.0,435.0,941.0,2420.0,0.209090909090909,-1.564986149863267
2019/4/1,Monday,HPM_to_LPW,719.0,581.0,1300.0,3066.0,0.2345075016307893,-1.4502677017107128
2019/4/2,Tuesday,HPM_to_LPW,657.0,587.0,1244.0,3071.0,0.2139368283946597,-1.542074501956212
2019/4/3,Wednesday,HPM_to_LPW,689.0,581.0,1270.0,3156.0,0.2183143219264892,-1.5218194109521064
2019/4/4,Thursday,HPM_to_LPW,682.0,591.0,1273.0,2968.0,0.2297843665768194,-1.470613946443809
2019/4/5,Friday,HPM_to_LPW,716.0,596.0,1312.0,3105.0,0.2305958132045088,-1.4670888274069338
2019/4/6,Saturday,HPM_to_LPW,650.0,536.0,1186.0,2936.0,0.2213896457765667,-1.5078310268447237
2019/4/7,Sunday,HPM_to_LPW,591.0,464.0,1055.0,2641.0,0.2237788716395304,-1.4970968948910344
2019/4/8,Monday,HPM_to_LPW,650.0,583.0,1233.0,3035.0,0.214168039538715,-1.540994340603916
2019/4/9,Tuesday,HPM_to_LPW,707.0,589.0,1296.0,3092.0,0.2286545924967658,-1.47554274381074
2019/4/10,Wednesday,HPM_to_LPW,709.0,597.0,1306.0,3080.0,0.2301948051948052,-1.4688293494354927
2019/4/11,Thursday,HPM_to_LPW,683.0,552.0,1235.0,2944.0,0.2319972826086956,-1.4610296202779771
2019/4/12,Friday,HPM_to_LPW,759.0,646.0,1405.0,3263.0,0.2326080294207784,-1.4584005191976908
2019/4/13,Saturday,HPM_to_LPW,674.0,524.0,1198.0,2868.0,0.2350069735006973,-1.4481400908072042
2019/4/14,Sunday,HPM_to_LPW,473.0,368.0,841.0,2257.0,0.2095702259636686,-1.5626963883256026
2019/4/15,Monday,HPM_to_LPW,709.0,572.0,1281.0,3016.0,0.2350795755968169,-1.4478312025957196
2019/4/16,Tuesday,HPM_to_LPW,735.0,601.0,1336.0,3293.0,0.2232007288187063,-1.4996837831635277
2019/4/17,Wednesday,HPM_to_LPW,711.0,558.0,1269.0,3079.0,0.2309191295875284,-1.4656877181212595
2019/4/18,Thursday,HPM_to_LPW,674.0,522.0,1196.0,2925.0,0.2304273504273504,-1.46781964875365
2019/4/19,Friday,HPM_to_LPW,742.0,525.0,1267.0,3136.0,0.2366071428571428,-1.4413541383029185
2019/4/20,Saturday,HPM_to_LPW,637.0,502.0,1139.0,2874.0,0.2216423103688239,-1.5066904110668071
2019/4/21,Sunday,HPM_to_LPW,482.0,353.0,835.0,2377.0,0.2027766091712242,-1.5956503533095938
2019/4/22,Monday,HPM_to_LPW,714.0,546.0,1260.0,3071.0,0.2324975577987626,-1.458875558101238
2019/4/23,Tuesday,HPM_to_LPW,745.0,606.0,1351.0,3199.0,0.2328852766489528,-1.4572093215699584
