Date,Day of Week,flow_type_HPM_to_LPW,total_od_flow_HPM_to_LPW,total_do_flow_HPM_to_LPW,total_flow_HPM_to_LPW,origin_total_flow_HPM_to_LPW,flow_share_HPM_to_LPW,log_flow_share_HPM_to_LPW
2019/4/7,Sunday,HPM_to_LPW,11552.0,5909.0,17461.0,71256.0,0.1621196811496575,-1.8194204439790984
2019/4/8,Monday,HPM_to_LPW,19828.0,7549.0,27377.0,92000.0,0.2155217391304348,-1.5346934968907129
2019/4/9,Tuesday,HPM_to_LPW,19895.0,7698.0,27593.0,89780.0,0.2215972376921363,-1.5068937894748942
2019/4/10,Wednesday,HPM_to_LPW,20651.0,7783.0,28434.0,93747.0,0.2202843824335712,-1.5128359199538546
2019/4/11,Thursday,HPM_to_LPW,20650.0,7915.0,28565.0,91522.0,0.2256288105592098,-1.4888640611325226
2019/4/12,Friday,HPM_to_LPW,21532.0,8270.0,29802.0,98365.0,0.2188989986275606,-1.5191448490295183
2019/4/13,Saturday,HPM_to_LPW,15522.0,6629.0,22151.0,88529.0,0.1753323769612217,-1.741071809521206
2019/4/14,Sunday,HPM_to_LPW,11662.0,5776.0,17438.0,73559.0,0.1585394037439334,-1.841752112499
2019/4/15,Monday,HPM_to_LPW,20477.0,7675.0,28152.0,92659.0,0.2209931037459933,-1.5096237827205243
2019/4/16,Tuesday,HPM_to_LPW,21526.0,8078.0,29604.0,96466.0,0.2231459788941181,-1.4999291078132528
2019/4/17,Wednesday,HPM_to_LPW,21374.0,8213.0,29587.0,95188.0,0.224545110728243,-1.4936786533294248
2019/4/18,Thursday,HPM_to_LPW,21211.0,7990.0,29201.0,93699.0,0.2263738140214943,-1.485567601791756
2019/4/19,Friday,HPM_to_LPW,18578.0,7220.0,25798.0,91156.0,0.2038044670674448,-1.590594239555196
2019/4/20,Saturday,HPM_to_LPW,12984.0,5593.0,18577.0,74965.0,0.1732008270526245,-1.7533035077345769
