Date,Day of Week,flow_type_HPM_to_LPW,total_od_flow_HPM_to_LPW,total_do_flow_HPM_to_LPW,total_flow_HPM_to_LPW,origin_total_flow_HPM_to_LPW,flow_share_HPM_to_LPW,log_flow_share_HPM_to_LPW
2019/4/26,Friday,HPM_to_LPW,2130.0,682.0,2812.0,7323.0,0.2908643998361327,-1.234898100357599
2019/4/27,Saturday,HPM_to_LPW,1617.0,704.0,2321.0,5838.0,0.276978417266187,-1.2838156918369534
2019/4/28,Sunday,HPM_to_LPW,1387.0,628.0,2015.0,4940.0,0.2807692307692307,-1.2702221898671369
2019/4/29,Monday,HPM_to_LPW,2020.0,571.0,2591.0,6798.0,0.2971462194763166,-1.2135309398608107
2019/4/30,Tuesday,HPM_to_LPW,2031.0,651.0,2682.0,6756.0,0.3006216696269982,-1.201902716347306
2019/5/1,Wednesday,HPM_to_LPW,2165.0,670.0,2835.0,7240.0,0.2990331491712707,-1.207200844943172
2019/5/2,Thursday,HPM_to_LPW,2141.0,538.0,2679.0,7029.0,0.30459524825722,-1.188771438586223
2019/5/3,Friday,HPM_to_LPW,2094.0,547.0,2641.0,7195.0,0.2910354412786657,-1.234310227890986
2019/5/4,Saturday,HPM_to_LPW,1380.0,630.0,2010.0,5112.0,0.2699530516431925,-1.3095072179061202
2019/5/5,Sunday,HPM_to_LPW,1121.0,469.0,1590.0,4158.0,0.2696007696007696,-1.3108130453457982
2019/5/6,Monday,HPM_to_LPW,1991.0,468.0,2459.0,6567.0,0.3031825795644891,-1.1934200821267764
2019/5/7,Tuesday,HPM_to_LPW,1975.0,447.0,2422.0,6516.0,0.3031000613873542,-1.1936922923867137
2019/5/8,Wednesday,HPM_to_LPW,2018.0,497.0,2515.0,6636.0,0.3040988547317661,-1.190402450396781
2019/5/9,Thursday,HPM_to_LPW,2039.0,539.0,2578.0,6772.0,0.301092734790313,-1.2003369726785709
2019/5/10,Friday,HPM_to_LPW,2164.0,582.0,2746.0,7245.0,0.2986887508626639,-1.2083532147884106
2019/5/11,Saturday,HPM_to_LPW,1405.0,597.0,2002.0,5293.0,0.2654449272624221,-1.326347890090141
2019/5/12,Sunday,HPM_to_LPW,1206.0,458.0,1664.0,4471.0,0.2697383135763811,-1.31030299894685
2019/5/13,Monday,HPM_to_LPW,1780.0,482.0,2262.0,5934.0,0.2999662959218065,-1.2040851575646363
2019/5/14,Tuesday,HPM_to_LPW,1925.0,564.0,2489.0,6440.0,0.2989130434782608,-1.207602572376515
2019/5/15,Wednesday,HPM_to_LPW,2020.0,513.0,2533.0,6692.0,0.3018529587567244,-1.1978152717114643
2019/5/16,Thursday,HPM_to_LPW,2084.0,512.0,2596.0,6767.0,0.307965124870696,-1.177768733358968
2019/5/17,Friday,HPM_to_LPW,2077.0,552.0,2629.0,6954.0,0.2986770204199022,-1.2083924886916946
2019/5/18,Saturday,HPM_to_LPW,1543.0,564.0,2107.0,5415.0,0.2849492151431209,-1.2554443070719303
2019/5/19,Sunday,HPM_to_LPW,1247.0,459.0,1706.0,4361.0,0.2859435909195139,-1.25196072216273
2019/5/20,Monday,HPM_to_LPW,1733.0,443.0,2176.0,5948.0,0.2913584398117014,-1.2332010178644397
2019/5/21,Tuesday,HPM_to_LPW,1869.0,429.0,2298.0,6206.0,0.3011601675797615,-1.2001130375527629
2019/5/22,Wednesday,HPM_to_LPW,1802.0,508.0,2310.0,6163.0,0.2923900697712153,-1.22966651279396
2019/5/23,Thursday,HPM_to_LPW,1930.0,431.0,2361.0,6364.0,0.3032683846637335,-1.1931371075587462
2019/5/24,Friday,HPM_to_LPW,1911.0,478.0,2389.0,6615.0,0.2888888888888888,-1.241713132308783
2019/5/25,Saturday,HPM_to_LPW,1399.0,507.0,1906.0,5036.0,0.2777998411437649,-1.2808544204987566
2019/5/26,Sunday,HPM_to_LPW,1190.0,427.0,1617.0,4277.0,0.2782324058919803,-1.2792985221213338
