city,origin_geoid,pct_Prs_Blw_Pov_Lev_ACS_15_19,pct_NH_White_alone_ACS_15_19,total_flow,od_flow,do_flow,num_connections,weighted_avg_asymmetry,net_flow
Los Angeles,60372693003,4.1,76.03,29512.0,15359.0,14153.0,2603,0.6925318514502575,1206.0
Los Angeles,60372693004,0.63,83.66,24273.0,15498.0,8775.0,1977,0.7614633543443332,6723.0
Los Angeles,60372693005,3.49,76.29,43712.0,16221.0,27491.0,3114,0.683336383601757,-11270.0
Los Angeles,60372695001,1.47,86.34,30356.0,21712.0,8644.0,2181,0.7564237712478588,13068.0
Los Angeles,60372695002,3.78,76.19,31584.0,25049.0,6535.0,1995,0.7811550151975684,18514.0
Los Angeles,60372695003,2.95,92.52,46928.0,34414.0,12514.0,2286,0.7856716672349131,21900.0
Los Angeles,60372695004,0.0,94.9,41375.0,29919.0,11456.0,2250,0.7832990936555891,18463.0
Los Angeles,60372696011,13.88,13.28,28350.0,23896.0,4454.0,2143,0.8207407407407408,19442.0
Los Angeles,60372696012,9.56,9.08,36370.0,20725.0,15645.0,3287,0.6695078361286775,5080.0
Los Angeles,60372696013,18.2,19.5,99942.0,23814.0,76128.0,4226,0.7194572852254307,-52314.0
Los Angeles,60372696021,13.79,39.81,45278.0,37314.0,7964.0,2856,0.8162463006316534,29350.0
Los Angeles,60372696022,20.38,24.94,34350.0,25974.0,8376.0,2401,0.7594759825327511,17598.0
Los Angeles,60372697001,12.14,29.46,39912.0,25628.0,14284.0,3656,0.6995890960112247,11344.0
Los Angeles,60372697002,10.58,34.71,58851.0,17944.0,40907.0,3686,0.7376425209427198,-22963.0
Los Angeles,60372697003,2.85,62.05,32182.0,14676.0,17506.0,2843,0.6792616990864458,-2830.0
Los Angeles,60372697004,8.94,64.83,29496.0,13487.0,16009.0,2923,0.6809736913479794,-2522.0
Los Angeles,60372698001,8.57,54.68,45567.0,17423.0,28144.0,3467,0.6845085259069064,-10721.0
Los Angeles,60372698002,6.53,42.58,51603.0,40509.0,11094.0,3546,0.7636571517159855,29415.0
Los Angeles,60372699031,8.69,36.25,94862.0,44447.0,50415.0,4533,0.6205224431279122,-5968.0
Los Angeles,60372699041,4.25,60.18,26103.0,9500.0,16603.0,3230,0.69122323104624,-7103.0
Los Angeles,60372699042,12.87,45.02,41184.0,27383.0,13801.0,3054,0.6753108003108003,13582.0
Los Angeles,60372699043,6.39,52.59,41204.0,19300.0,21904.0,3404,0.6736724589845646,-2604.0
Los Angeles,60372699051,4.09,51.97,46893.0,17584.0,29309.0,3514,0.6781609195402298,-11725.0
Los Angeles,60372699052,12.28,29.96,55635.0,24074.0,31561.0,3907,0.6177586051945717,-7487.0
Los Angeles,60372699061,7.6,42.02,57335.0,44687.0,12648.0,3176,0.7723554547832912,32039.0
Los Angeles,60372699071,6.39,37.89,63940.0,36467.0,27473.0,3834,0.6532374100719425,8994.0
Los Angeles,60372701001,22.74,34.46,55647.0,25811.0,29836.0,3696,0.6587417111434579,-4025.0
Los Angeles,60372701002,1.77,36.09,112816.0,14404.0,98412.0,5098,0.8116047369167494,-84008.0
Los Angeles,60372701003,5.85,38.61,99247.0,60553.0,38694.0,4285,0.4752889256098421,21859.0
Los Angeles,60372702001,12.53,22.34,33756.0,17496.0,16260.0,3516,0.6655409408697713,1236.0
Los Angeles,60372702002,15.25,39.44,38089.0,16308.0,21781.0,3507,0.6762319829872142,-5473.0
Los Angeles,60372702003,6.56,21.07,58545.0,39561.0,18984.0,3648,0.7204543513536595,20577.0
Los Angeles,60372703001,7.58,10.96,106984.0,21721.0,85263.0,4717,0.7600388843191506,-63542.0
Los Angeles,60372703002,6.17,16.08,23206.0,12273.0,10933.0,2510,0.7156769800913557,1340.0
Los Angeles,60372703003,9.27,16.48,50420.0,20082.0,30338.0,3973,0.606862356207854,-10256.0
Los Angeles,60372711001,5.25,64.99,35137.0,12859.0,22278.0,2805,0.7702706548652418,-9419.0
Los Angeles,60372711002,1.86,45.4,39338.0,22925.0,16413.0,3081,0.6278916060806345,6512.0
Los Angeles,60372711003,13.96,45.42,38795.0,23553.0,15242.0,3465,0.7446062636937749,8311.0
Los Angeles,60372712001,8.96,37.1,40364.0,26087.0,14277.0,3664,0.7176196610841343,11810.0
Los Angeles,60372712002,35.24,43.93,54446.0,25229.0,29217.0,3865,0.6419204349263491,-3988.0
Los Angeles,60372713001,2.58,71.74,54292.0,10931.0,43361.0,3754,0.7744050688867605,-32430.0
Los Angeles,60372713002,3.41,57.68,25747.0,14563.0,11184.0,2407,0.7196566590282363,3379.0
Los Angeles,60372713003,6.77,62.71,36037.0,23738.0,12299.0,3146,0.7022504648000666,11439.0
Los Angeles,60372713004,3.65,63.37,14001.0,6987.0,7014.0,1850,0.76958788657953,-27.0
Los Angeles,60372713005,3.61,59.72,28212.0,13609.0,14603.0,2697,0.6855947823621155,-994.0
Los Angeles,60372714001,0.0,51.21,19525.0,9146.0,10379.0,1711,0.7744430217669654,-1233.0
Los Angeles,60372714002,6.21,69.22,22109.0,15867.0,6242.0,1864,0.7808132434755077,9625.0
Los Angeles,60372714003,1.24,78.45,34047.0,23680.0,10367.0,2440,0.7973389725967046,13313.0
Los Angeles,60372715001,6.45,59.17,24896.0,14675.0,10221.0,1920,0.6911150385604113,4454.0
Los Angeles,60372715002,4.27,57.25,18941.0,11039.0,7902.0,1561,0.7485877197613643,3137.0
Los Angeles,60372715003,8.71,77.87,29402.0,18175.0,11227.0,2365,0.7226039044962927,6948.0
Los Angeles,60372716001,20.63,30.98,37160.0,17140.0,20020.0,3221,0.6600645855758881,-2880.0
Los Angeles,60372716002,6.55,66.76,30571.0,13278.0,17293.0,2481,0.6603316868928069,-4015.0
Los Angeles,60372716003,1.36,70.44,34148.0,14299.0,19849.0,2373,0.6860138221857796,-5550.0
Los Angeles,60372716004,23.49,36.16,36051.0,21139.0,14912.0,3417,0.7335996227566502,6227.0
Los Angeles,60372717011,9.21,74.15,41173.0,13133.0,28040.0,3232,0.7093240716003206,-14907.0
Los Angeles,60372717012,6.46,57.99,19352.0,13083.0,6269.0,1764,0.7549607275733774,6814.0
Los Angeles,60372717013,8.12,38.34,56910.0,43614.0,13296.0,3162,0.7792303637322088,30318.0
Los Angeles,60372717014,12.77,31.22,39055.0,20619.0,18436.0,2674,0.7186531814108309,2183.0
Los Angeles,60372717021,21.57,44.14,61826.0,33657.0,28169.0,3498,0.6451331155177433,5488.0
Los Angeles,60372717022,15.74,30.19,34526.0,14214.0,20312.0,3399,0.6928112147367201,-6098.0
Los Angeles,60372717023,20.59,29.37,59261.0,13283.0,45978.0,3855,0.7585595923119758,-32695.0
Los Angeles,60372718011,23.46,40.25,23156.0,13252.0,9904.0,2259,0.6919157021938158,3348.0
Los Angeles,60372718012,14.69,36.07,70680.0,42866.0,27814.0,3822,0.6458121109224675,15052.0
Los Angeles,60372718013,9.13,22.45,17024.0,12438.0,4586.0,2224,0.7712640977443609,7852.0
Los Angeles,60372718021,4.24,56.34,27607.0,15810.0,11797.0,2594,0.7157242728293549,4013.0
Los Angeles,60372718022,6.01,33.83,98461.0,62337.0,36124.0,4241,0.6114806877850113,26213.0
Los Angeles,60372718023,2.92,42.0,40197.0,25660.0,14537.0,2822,0.6475358857626191,11123.0
Los Angeles,60372719011,3.34,34.69,32681.0,20117.0,12564.0,3497,0.6992136103546404,7553.0
Los Angeles,60372719012,9.27,46.27,40466.0,15220.0,25246.0,2410,0.7759600652399545,-10026.0
Los Angeles,60372719013,21.85,37.45,14495.0,9224.0,5271.0,1840,0.7139703345981373,3953.0
Los Angeles,60372719021,0.0,73.9,15169.0,10787.0,4382.0,1614,0.8239831234755093,6405.0
Los Angeles,60372719022,6.91,51.14,57443.0,17850.0,39593.0,3927,0.6364744181188309,-21743.0
Los Angeles,60372719023,12.47,33.21,40544.0,25839.0,14705.0,3077,0.6634767166535123,11134.0
Los Angeles,60372721001,11.81,67.58,26920.0,18842.0,8078.0,2127,0.7335809806835066,10764.0
Los Angeles,60372721002,20.7,43.46,52022.0,18772.0,33250.0,2980,0.6364999423320903,-14478.0
Los Angeles,60372721003,0.0,66.17,23476.0,15091.0,8385.0,2064,0.7570284545919237,6706.0
Los Angeles,60372721004,2.2,61.79,16957.0,12364.0,4593.0,1809,0.8210768414224214,7771.0
Los Angeles,60372721005,23.15,55.76,29720.0,11244.0,18476.0,2367,0.7236204576043068,-7232.0
Los Angeles,60372722011,18.77,43.48,34998.0,18924.0,16074.0,2925,0.6476370078290188,2850.0
Los Angeles,60372722012,15.15,47.82,21161.0,17577.0,3584.0,1832,0.820991446528992,13993.0
Los Angeles,60372722021,10.88,44.46,30966.0,21880.0,9086.0,2379,0.6904992572498869,12794.0
Los Angeles,60372722022,8.71,32.5,46440.0,38412.0,8028.0,2727,0.7782515073212748,30384.0
Los Angeles,60372723011,2.86,49.83,19556.0,15877.0,3679.0,1949,0.8143792186541216,12198.0
Los Angeles,60372723012,4.33,50.28,34439.0,21641.0,12798.0,2686,0.7264148204070966,8843.0
Los Angeles,60372723013,21.07,42.88,19989.0,15008.0,4981.0,1794,0.8145980289159037,10027.0
Los Angeles,60372723021,12.04,29.48,126890.0,68005.0,58885.0,4366,0.5294349436519821,9120.0
Los Angeles,60372723022,7.54,42.8,37897.0,26949.0,10948.0,2638,0.7172863287331451,16001.0
Los Angeles,60372731001,13.11,69.45,26689.0,10588.0,16101.0,2607,0.660009741841208,-5513.0
Los Angeles,60372731002,4.59,68.91,63149.0,27890.0,35259.0,3757,0.5629384471646424,-7369.0
Los Angeles,60372731003,13.52,62.63,31949.0,10492.0,21457.0,2830,0.6128204325643996,-10965.0
Los Angeles,60372732001,2.33,68.29,52176.0,10016.0,42160.0,3493,0.7066467341306347,-32144.0
Los Angeles,60372732002,32.24,40.06,22223.0,12463.0,9760.0,2240,0.6547720829770958,2703.0
Los Angeles,60372732003,1.2,59.52,38326.0,13214.0,25112.0,2651,0.5800761884882325,-11898.0
Los Angeles,60372732004,11.01,52.88,14837.0,8386.0,6451.0,1916,0.7004785333962391,1935.0
Los Angeles,60372733001,23.16,47.38,62129.0,17754.0,44375.0,3592,0.6190184937790726,-26621.0
Los Angeles,60372733002,10.85,62.5,18227.0,13217.0,5010.0,1953,0.7917375322324025,8207.0
Los Angeles,60372733003,11.63,65.88,50069.0,18106.0,31963.0,3586,0.6305098963430465,-13857.0
Los Angeles,60372734021,3.56,67.36,16040.0,4526.0,11514.0,2773,0.6942643391521197,-6988.0
Los Angeles,60372734022,8.38,95.44,62903.0,16745.0,46158.0,4699,0.6626869942610051,-29413.0
Los Angeles,60372734023,8.29,70.47,18349.0,5536.0,12813.0,2930,0.7066870129162353,-7277.0
Los Angeles,60372734024,22.13,79.23,23318.0,10182.0,13136.0,3318,0.6825628270006004,-2954.0
Los Angeles,60372735021,8.68,61.89,37082.0,8746.0,28336.0,4385,0.7078366862628769,-19590.0
Los Angeles,60372735022,32.12,71.5,49299.0,6728.0,42571.0,5216,0.7729365707215157,-35843.0
Los Angeles,60372735023,15.34,70.19,30047.0,14771.0,15276.0,3150,0.673977435351283,-505.0
Los Angeles,60372735024,6.01,96.7,30724.0,6426.0,24298.0,3208,0.7023825022783492,-17872.0
Los Angeles,60372736001,13.04,62.85,17907.0,7205.0,10702.0,2164,0.719215949070196,-3497.0
Los Angeles,60372736002,3.7,93.05,34050.0,11017.0,23033.0,2920,0.6444640234948605,-12016.0
Los Angeles,60372736003,8.42,88.04,24218.0,5966.0,18252.0,2687,0.6778429267486993,-12286.0
Los Angeles,60372736004,2.18,74.79,34260.0,18760.0,15500.0,2823,0.6294220665499124,3260.0
Los Angeles,60372737001,4.68,62.27,17532.0,11968.0,5564.0,1816,0.7623773671001597,6404.0
Los Angeles,60372737002,22.94,59.91,17951.0,10932.0,7019.0,1948,0.7038605091638349,3913.0
Los Angeles,60372737003,1.01,67.59,32284.0,12784.0,19500.0,2788,0.6214223764093668,-6716.0
Los Angeles,60372738001,3.29,54.24,67274.0,21477.0,45797.0,3814,0.6984867853851414,-24320.0
Los Angeles,60372738002,8.69,71.97,26123.0,16859.0,9264.0,2352,0.6950579948704207,7595.0
Los Angeles,60372738003,5.77,75.72,17338.0,7343.0,9995.0,1939,0.7214211558426578,-2652.0
Los Angeles,60372739021,13.21,67.87,30090.0,18325.0,11765.0,2733,0.6657361249584579,6560.0
Los Angeles,60372739022,4.56,88.64,31340.0,13801.0,17539.0,3504,0.6140395660497766,-3738.0
Los Angeles,60372739023,5.42,76.06,37731.0,8669.0,29062.0,4331,0.703691924412287,-20393.0
Los Angeles,60372739024,3.45,83.59,25685.0,9836.0,15849.0,2997,0.6625267665952891,-6013.0
Los Angeles,60372739025,3.11,75.33,11058.0,6621.0,4437.0,1491,0.7419063121721831,2184.0
Los Angeles,60372741001,22.16,61.95,140078.0,48894.0,91184.0,5347,0.6171133225774211,-42290.0
Los Angeles,60372741002,7.79,69.09,30117.0,11836.0,18281.0,2919,0.6323671016369492,-6445.0
Los Angeles,60372742021,11.47,70.08,50256.0,33953.0,16303.0,3073,0.708930276981853,17650.0
Los Angeles,60372742022,0.76,64.08,38241.0,16085.0,22156.0,3786,0.6647577207709003,-6071.0
Los Angeles,60372742023,16.32,97.9,22554.0,15296.0,7258.0,2233,0.7435488161745145,8038.0
Los Angeles,60372742024,0.0,79.86,32511.0,11463.0,21048.0,3298,0.6556242502537603,-9585.0
Los Angeles,60372751011,10.08,40.31,40972.0,22476.0,18496.0,3363,0.6719711022161476,3980.0
Los Angeles,60372751021,19.5,12.73,74273.0,59370.0,14903.0,3904,0.784093816056979,44467.0
Los Angeles,60372751022,15.84,38.83,16388.0,9319.0,7069.0,2065,0.7495728581889187,2250.0
Los Angeles,60372752001,7.47,37.89,28758.0,20343.0,8415.0,2494,0.7394811878433827,11928.0
Los Angeles,60372752002,25.25,34.13,40122.0,25805.0,14317.0,3176,0.6978714919495539,11488.0
Los Angeles,60372752003,9.63,35.6,21095.0,16251.0,4844.0,1951,0.7974875562929604,11407.0
Los Angeles,60372753021,0.51,31.5,13228.0,9652.0,3576.0,1643,0.8391291200483822,6076.0
Los Angeles,60372753022,12.19,70.73,194685.0,49145.0,145540.0,5659,0.6739656367979043,-96395.0
Los Angeles,60372753023,7.34,77.67,35143.0,25695.0,9448.0,2562,0.789773212304015,16247.0
Los Angeles,60372753111,11.8,47.2,27405.0,17541.0,9864.0,2720,0.6701331873745667,7677.0
Los Angeles,60372753112,11.55,44.58,28480.0,18841.0,9639.0,2377,0.7263342696629214,9202.0
Los Angeles,60372753113,1.0,30.37,37313.0,29082.0,8231.0,2653,0.7974968509634712,20851.0
Los Angeles,60372753114,7.54,49.2,44725.0,24343.0,20382.0,3070,0.7300391280044718,3961.0
Los Angeles,60372754001,1.32,46.93,25965.0,18426.0,7539.0,2194,0.7646062006547275,10887.0
Los Angeles,60372754002,2.26,73.15,111901.0,46037.0,65864.0,4414,0.6260801958874362,-19827.0
Los Angeles,60372755001,22.88,35.81,44343.0,17766.0,26577.0,2682,0.6693051890941073,-8811.0
Los Angeles,60372755002,3.97,24.58,30233.0,11202.0,19031.0,2771,0.7171302880957894,-7829.0
Los Angeles,60372755003,21.43,33.33,13854.0,9714.0,4140.0,1696,0.7824455031037968,5574.0
Los Angeles,60372755004,52.98,2.38,47192.0,39155.0,8037.0,3231,0.7853873537887778,31118.0
Los Angeles,60372756021,10.42,52.65,419033.0,157754.0,261279.0,6009,0.5791500908043042,-103525.0
Los Angeles,60372756031,7.41,44.01,78904.0,23281.0,55623.0,4544,0.6889638041163946,-32342.0
Los Angeles,60372756032,12.82,31.89,14124.0,10194.0,3930.0,1548,0.8001982441234777,6264.0
Los Angeles,60372756033,2.61,48.46,35291.0,20462.0,14829.0,2958,0.6649003995352922,5633.0
Los Angeles,60372760001,5.71,57.15,148883.0,45198.0,103685.0,5420,0.6844367724992108,-58487.0
Los Angeles,60372760002,0.0,67.21,26356.0,20869.0,5487.0,2032,0.7807709819395963,15382.0
Los Angeles,60372760003,1.49,37.11,64968.0,29683.0,35285.0,4063,0.6095000615687723,-5602.0
Los Angeles,60372760004,5.46,31.42,41884.0,32633.0,9251.0,2776,0.7986343233693057,23382.0
Los Angeles,60372760005,1.92,79.03,14294.0,10114.0,4180.0,1634,0.8052329648803694,5934.0
Los Angeles,60372761001,2.17,18.58,68773.0,44285.0,24488.0,4070,0.6939205792971079,19797.0
Los Angeles,60372761002,10.61,26.79,108735.0,58113.0,50622.0,4681,0.6212994895847703,7491.0
Los Angeles,60372761003,0.0,6.44,73758.0,20304.0,53454.0,4128,0.6691613113153827,-33150.0
Los Angeles,60372764001,11.82,67.9,22908.0,16711.0,6197.0,1746,0.7723066177754496,10514.0
Los Angeles,60372764002,8.95,60.93,18377.0,9672.0,8705.0,1648,0.6921151439299124,967.0
Los Angeles,60372764003,3.28,61.29,22099.0,14490.0,7609.0,1654,0.7168197656002534,6881.0
Los Angeles,60372764004,7.93,90.18,21687.0,15593.0,6094.0,1752,0.7760870567621155,9499.0
Los Angeles,60372764005,17.78,83.03,13575.0,10429.0,3146.0,1187,0.8030202578268877,7283.0
Los Angeles,60372765001,26.67,58.51,118343.0,53057.0,65286.0,4473,0.492745663030344,-12229.0
Los Angeles,60372765002,18.32,47.11,102038.0,43907.0,58131.0,4104,0.4837805523432447,-14224.0
Los Angeles,60372766011,3.05,50.94,53882.0,38299.0,15583.0,3115,0.6517204261163283,22716.0
Los Angeles,60372766012,16.42,75.41,48059.0,20455.0,27604.0,3267,0.5783099939657504,-7149.0
Los Angeles,60372766013,4.12,67.18,14525.0,9567.0,4958.0,1594,0.7616523235800344,4609.0
Los Angeles,60372766014,12.96,65.8,37788.0,18299.0,19489.0,2838,0.7217635228114745,-1190.0
Los Angeles,60372766031,4.2,68.32,49716.0,31643.0,18073.0,2905,0.6807064124225601,13570.0
Los Angeles,60372766032,6.63,56.38,43510.0,33819.0,9691.0,3134,0.7886003217651115,24128.0
Los Angeles,60372766041,13.5,52.82,117147.0,67639.0,49508.0,4631,0.6014067795163341,18131.0
Los Angeles,60372766042,8.65,46.71,64469.0,34352.0,30117.0,3037,0.6955125719337977,4235.0
Los Angeles,60372770001,0.0,68.05,69389.0,37223.0,32166.0,3177,0.6731758636095059,5057.0
Los Angeles,60372770002,0.0,53.14,32138.0,19203.0,12935.0,3078,0.7039019229572469,6268.0
Los Angeles,60372770003,8.77,58.37,62861.0,32831.0,30030.0,3879,0.6962186411288398,2801.0
Los Angeles,60372770004,0.0,82.1,16788.0,12421.0,4367.0,1631,0.8101024541339051,8054.0
Los Angeles,60372770005,0.0,70.86,38154.0,23378.0,14776.0,2276,0.6846464328772868,8602.0
Los Angeles,60372771001,0.0,56.49,48403.0,17456.0,30947.0,3832,0.7425366196310146,-13491.0
Los Angeles,60372771002,3.08,54.88,41094.0,21614.0,19480.0,3345,0.6738696646712415,2134.0
Los Angeles,60372771003,5.97,45.85,38226.0,25602.0,12624.0,3211,0.7871082509286873,12978.0
Los Angeles,60372772001,21.36,22.91,84278.0,46230.0,38048.0,4760,0.693395666722039,8182.0
Los Angeles,60372774001,15.38,6.97,40191.0,5972.0,34219.0,4875,0.7936851533925505,-28247.0
Los Angeles,60372774002,22.27,0.0,7944.0,46.0,7898.0,1342,0.9911883182275932,-7852.0
Los Angeles,60372780011,7.79,47.65,153456.0,30700.0,122756.0,5514,0.7610911270983214,-92056.0
Los Angeles,60372780012,13.09,45.69,199379.0,34717.0,164662.0,5901,0.7310148009569714,-129945.0
Los Angeles,60372781021,4.23,75.58,20297.0,12250.0,8047.0,2569,0.7421293787259201,4203.0
Los Angeles,60372781022,1.89,78.55,41560.0,8790.0,32770.0,3980,0.7195380173243503,-23980.0
Los Angeles,60372781023,8.63,71.5,31839.0,16727.0,15112.0,2961,0.6513081441000032,1615.0
Los Angeles,60372911101,28.75,0.97,52362.0,42229.0,10133.0,3337,0.7515755700698981,32096.0
Los Angeles,60372911102,25.52,1.27,79785.0,54059.0,25726.0,4063,0.5856614651876919,28333.0
Los Angeles,60372911201,22.93,1.29,84849.0,39263.0,45586.0,3947,0.6247451354759632,-6323.0
Los Angeles,60372911301,10.15,5.47,105070.0,40113.0,64957.0,4325,0.6088131721709337,-24844.0
Los Angeles,60372911302,15.4,2.39,48276.0,30156.0,18120.0,3562,0.6285939183030905,12036.0
Los Angeles,60372911303,3.1,3.46,28822.0,15631.0,13191.0,2580,0.7284019152036638,2440.0
Los Angeles,60372912101,19.61,4.34,53590.0,20544.0,33046.0,3553,0.6983765627915656,-12502.0
Los Angeles,60372912102,24.76,10.77,99563.0,58205.0,41358.0,4362,0.6455108825567731,16847.0
Los Angeles,60372912103,26.39,4.1,46999.0,33417.0,13582.0,2949,0.6962914104555417,19835.0
Los Angeles,60372912201,14.24,0.57,19542.0,10944.0,8598.0,1987,0.6608330774741582,2346.0
Los Angeles,60372912202,17.56,5.65,49665.0,32611.0,17054.0,3220,0.670754052149401,15557.0
Los Angeles,60372912203,42.08,4.04,31838.0,15446.0,16392.0,2751,0.6546265468936491,-946.0
Los Angeles,60372913001,1.15,21.73,39474.0,20584.0,18890.0,3100,0.6879464964280286,1694.0
Los Angeles,60372913002,5.33,5.85,148782.0,48528.0,100254.0,4961,0.6561546423626514,-51726.0
Los Angeles,60372913003,4.09,15.48,28055.0,13086.0,14969.0,2278,0.6468365710212084,-1883.0
Los Angeles,60372920001,27.15,9.16,14407.0,9710.0,4697.0,1536,0.7673353231068231,5013.0
Los Angeles,60372920002,32.89,4.07,338422.0,50348.0,288074.0,5595,0.7496202965528246,-237726.0
Los Angeles,60372920003,36.02,4.36,70753.0,59208.0,11545.0,3264,0.7745395954941839,47663.0
Los Angeles,60372920004,10.42,32.61,24048.0,15326.0,8722.0,2031,0.6847970725216235,6604.0
Los Angeles,60372932011,27.37,2.65,66154.0,36491.0,29663.0,3076,0.5862986365147989,6828.0
Los Angeles,60372932012,16.18,17.93,49119.0,39510.0,9609.0,2650,0.7657932775504387,29901.0
Los Angeles,60372932013,1.9,18.32,87777.0,50525.0,37252.0,3711,0.5850621461202821,13273.0
Los Angeles,60372932021,26.05,14.38,38591.0,31808.0,6783.0,2596,0.7664222227980617,25025.0
Los Angeles,60372932022,26.29,1.3,51729.0,39385.0,12344.0,2724,0.6906957412669875,27041.0
Los Angeles,60372932023,30.76,5.18,161104.0,69269.0,91835.0,4597,0.5363616049260105,-22566.0
Los Angeles,60372933011,8.63,28.22,106570.0,76885.0,29685.0,3510,0.7088111100684996,47200.0
Los Angeles,60372933021,1.43,23.21,98078.0,48832.0,49246.0,3359,0.6304573910560982,-414.0
Los Angeles,60372933022,20.16,28.38,89419.0,52529.0,36890.0,3232,0.5478142229280131,15639.0
Los Angeles,60372933041,12.53,14.13,61594.0,47264.0,14330.0,2839,0.715686592849953,32934.0
Los Angeles,60372933042,21.07,6.07,54650.0,32608.0,22042.0,2869,0.522964318389753,10566.0
Los Angeles,60372933061,4.66,26.89,20251.0,15035.0,5216.0,1470,0.7319638536368575,9819.0
Los Angeles,60372933062,3.17,38.3,60360.0,42879.0,17481.0,2783,0.6400596421471173,25398.0
Los Angeles,60372933071,17.6,11.43,46188.0,39212.0,6976.0,2527,0.7658266216333247,32236.0
Los Angeles,60372933072,38.86,11.2,61557.0,24017.0,37540.0,3380,0.5668729795149211,-13523.0
Los Angeles,60372941101,8.31,5.86,49921.0,38162.0,11759.0,2325,0.7007672121952685,26403.0
Los Angeles,60372941102,27.37,6.94,46995.0,34516.0,12479.0,2327,0.6514522821576764,22037.0
Los Angeles,60372941103,6.83,19.06,36172.0,11184.0,24988.0,1820,0.6747760698883114,-13804.0
Los Angeles,60372941201,38.12,0.98,28699.0,11346.0,17353.0,2581,0.6774103627304088,-6007.0
Los Angeles,60372941202,21.99,0.0,28278.0,20870.0,7408.0,1919,0.6960888323078012,13462.0
Los Angeles,60372941203,21.09,6.53,16180.0,5663.0,10517.0,2033,0.761804697156984,-4854.0
Los Angeles,60372942001,7.44,4.66,33522.0,15984.0,17538.0,1778,0.6444126245450749,-1554.0
Los Angeles,60372942002,9.99,6.18,51784.0,43144.0,8640.0,2520,0.7826741850764715,34504.0
Los Angeles,60372942003,3.19,5.11,84134.0,35695.0,48439.0,3052,0.5946466351296741,-12744.0
Los Angeles,60372943011,2.94,7.69,47605.0,31129.0,16476.0,2409,0.6308370969435984,14653.0
Los Angeles,60372943012,5.29,2.79,30722.0,15306.0,15416.0,1939,0.5632445804309615,-110.0
Los Angeles,60372943021,10.13,4.92,66979.0,45739.0,21240.0,2868,0.5850938353812389,24499.0
Los Angeles,60372943022,23.87,7.89,84739.0,46905.0,37834.0,3538,0.5284579709460815,9071.0
Los Angeles,60372944101,28.71,2.94,71553.0,54447.0,17106.0,2989,0.7086076055511299,37341.0
Los Angeles,60372944102,26.01,14.16,92359.0,63027.0,29332.0,3808,0.610238309206466,33695.0
Los Angeles,60372944211,24.34,21.32,154478.0,36201.0,118277.0,4206,0.7072463392845583,-82076.0
Los Angeles,60372944212,24.07,0.0,27565.0,17570.0,9995.0,1834,0.7112280065300199,7575.0
Los Angeles,60372944213,19.12,2.38,41399.0,23160.0,18239.0,2257,0.5132732674702287,4921.0
Los Angeles,60372945101,2.74,3.92,45128.0,24727.0,20401.0,2311,0.5414820067363942,4326.0
Los Angeles,60372945102,35.68,0.78,60911.0,47883.0,13028.0,2768,0.6842278077851291,34855.0
Los Angeles,60372945201,19.87,1.94,53908.0,27055.0,26853.0,2791,0.5576166802700898,202.0
Los Angeles,60372945202,18.99,4.81,72497.0,43344.0,29153.0,2658,0.4835096624687918,14191.0
Los Angeles,60372946101,14.04,4.39,60720.0,21955.0,38765.0,2596,0.614558629776021,-16810.0
Los Angeles,60372946102,27.78,2.87,77679.0,56935.0,20744.0,2857,0.6228839197209027,36191.0
Los Angeles,60372946201,17.54,3.09,45718.0,27767.0,17951.0,2567,0.6425477929918194,9816.0
Los Angeles,60372946202,15.28,1.92,51993.0,33773.0,18220.0,2452,0.6300271190352548,15553.0
Los Angeles,60372946203,22.76,9.3,28143.0,19488.0,8655.0,1997,0.6575347333262268,10833.0
Los Angeles,60372947011,12.84,1.63,37334.0,24731.0,12603.0,2363,0.7224513847967,12128.0
Los Angeles,60372947012,31.47,3.31,73689.0,25197.0,48492.0,3300,0.6434474616292798,-23295.0
Los Angeles,60372947013,40.96,2.79,79747.0,37389.0,42358.0,2991,0.5207594016075839,-4969.0
Los Angeles,60372948101,27.5,2.85,41063.0,28433.0,12630.0,2228,0.599444755619414,15803.0
Los Angeles,60372948102,25.73,2.05,54026.0,40272.0,13754.0,2920,0.6456520934364935,26518.0
Los Angeles,60372948201,21.31,0.23,69366.0,34725.0,34641.0,2966,0.5387365568145778,84.0
Los Angeles,60372948202,26.86,1.58,88560.0,25482.0,63078.0,3165,0.6015582655826558,-37596.0
Los Angeles,60372948301,26.59,0.57,53046.0,41033.0,12013.0,2703,0.6772989480827961,29020.0
Los Angeles,60372948302,33.92,1.31,44597.0,24240.0,20357.0,2634,0.555440948942754,3883.0
Los Angeles,60372949001,28.16,4.0,66623.0,47241.0,19382.0,3198,0.6602074358704951,27859.0
Los Angeles,60372949002,15.0,3.05,41755.0,21568.0,20187.0,2298,0.5629265956172913,1381.0
Los Angeles,60372951031,1.72,42.35,107161.0,65840.0,41321.0,3042,0.532012579203255,24519.0
Los Angeles,60372951032,2.56,58.17,160171.0,54731.0,105440.0,3760,0.5719324971436777,-50709.0
Los Angeles,60372962101,11.68,2.03,31303.0,20192.0,11111.0,1672,0.6724275628534007,9081.0
Los Angeles,60372962102,31.74,9.42,31027.0,22038.0,8989.0,2235,0.6799561672092049,13049.0
Los Angeles,60372962103,27.46,5.66,31961.0,24671.0,7290.0,2373,0.6903726416570195,17381.0
