Date,Day of Week,flow_type_LPW_to_HPM,total_od_flow_LPW_to_HPM,total_do_flow_LPW_to_HPM,total_flow_LPW_to_HPM,origin_total_flow_LPW_to_HPM,flow_share_LPW_to_HPM,log_flow_share_LPW_to_HPM
2019/4/4,Thursday,LPW_to_HPM,1132.0,1861.0,2993.0,23326.0,0.0485295378547543,-3.025582638487868
2019/4/5,Friday,LPW_to_HPM,1098.0,2052.0,3150.0,25209.0,0.0435558729025348,-3.133710730526852
2019/4/6,Saturday,LPW_to_HPM,967.0,1936.0,2903.0,25612.0,0.0377557394971107,-3.2766177751854
2019/4/7,Sunday,LPW_to_HPM,926.0,1866.0,2792.0,25008.0,0.0370281509916826,-3.2960768180150803
2019/4/8,Monday,LPW_to_HPM,1255.0,1835.0,3090.0,28972.0,0.0433176860416954,-3.139194273749333
2019/4/9,Tuesday,LPW_to_HPM,1222.0,1949.0,3171.0,30924.0,0.0395162333462682,-3.2310437207088265
2019/4/10,Wednesday,LPW_to_HPM,1340.0,1981.0,3321.0,32430.0,0.0413197656490903,-3.186414306356408
2019/4/11,Thursday,LPW_to_HPM,1303.0,1929.0,3232.0,32923.0,0.0395771952738207,-3.2295022035262253
2019/4/12,Friday,LPW_to_HPM,1256.0,2247.0,3503.0,35437.0,0.0354431808561672,-3.339824403994986
2019/4/13,Saturday,LPW_to_HPM,1272.0,2223.0,3495.0,34393.0,0.036984270054953,-3.2972625903827626
2019/4/14,Sunday,LPW_to_HPM,817.0,1805.0,2622.0,24802.0,0.0329408918635593,-3.4130404792027176
2019/4/15,Monday,LPW_to_HPM,1258.0,1850.0,3108.0,31744.0,0.0396295362903225,-3.228180572824216
2019/4/16,Tuesday,LPW_to_HPM,1296.0,1929.0,3225.0,32956.0,0.0393251608204879,-3.2358907405232613
2019/4/17,Wednesday,LPW_to_HPM,1232.0,1978.0,3210.0,33277.0,0.0370225681401568,-3.296227602547677
2019/4/18,Thursday,LPW_to_HPM,1329.0,1998.0,3327.0,34385.0,0.0386505743783626,-3.2531936430406927
2019/4/19,Friday,LPW_to_HPM,1257.0,2122.0,3379.0,33477.0,0.0375481673985124,-3.282130706263564
2019/4/20,Saturday,LPW_to_HPM,1450.0,1816.0,3266.0,29727.0,0.0487772059070878,-3.0204921673123897
2019/4/21,Sunday,LPW_to_HPM,810.0,1541.0,2351.0,22079.0,0.0366864441324335,-3.305347961843859
2019/4/22,Monday,LPW_to_HPM,1325.0,1959.0,3284.0,31203.0,0.0424638656539435,-3.159101784600921
2019/4/23,Tuesday,LPW_to_HPM,1351.0,2188.0,3539.0,34150.0,0.0395607613469985,-3.2299175270387384
2019/4/24,Wednesday,LPW_to_HPM,1414.0,2212.0,3626.0,35374.0,0.0399728614236444,-3.219554519538223
2019/4/25,Thursday,LPW_to_HPM,1435.0,2191.0,3626.0,35212.0,0.0407531523344314,-3.200222084387077
2019/4/26,Friday,LPW_to_HPM,1397.0,2441.0,3838.0,38100.0,0.0366666666666666,-3.3058872018578325
2019/4/27,Saturday,LPW_to_HPM,1807.0,2403.0,4210.0,36477.0,0.0495380650821065,-3.0050139133723
2019/4/28,Sunday,LPW_to_HPM,1024.0,2107.0,3131.0,30187.0,0.033921886904959,-3.3836948415113097
2019/4/29,Monday,LPW_to_HPM,1365.0,2074.0,3439.0,33251.0,0.0410513969504676,-3.192930413200662
2019/4/30,Tuesday,LPW_to_HPM,1343.0,2121.0,3464.0,33755.0,0.0397866982669234,-3.224222636952734
2019/5/1,Wednesday,LPW_to_HPM,1492.0,2299.0,3791.0,35498.0,0.0420305369316581,-3.169358855084586
2019/5/2,Thursday,LPW_to_HPM,1444.0,2239.0,3683.0,35516.0,0.0406577317265457,-3.202566258699448
2019/5/3,Friday,LPW_to_HPM,1493.0,2304.0,3797.0,37838.0,0.0394576880384798,-3.232526370107175
2019/5/4,Saturday,LPW_to_HPM,1380.0,1914.0,3294.0,33512.0,0.0411792790642158,-3.1898200844756204
2019/5/5,Sunday,LPW_to_HPM,1070.0,1895.0,2965.0,29734.0,0.0359857402300396,-3.324632523717346
2019/5/6,Monday,LPW_to_HPM,1293.0,2022.0,3315.0,32696.0,0.0395461218497675,-3.230287646472257
2019/5/7,Tuesday,LPW_to_HPM,1251.0,2013.0,3264.0,33343.0,0.0375191194553579,-3.282904623793337
2019/5/8,Wednesday,LPW_to_HPM,1605.0,2121.0,3726.0,34634.0,0.0463417451059652,-3.071712101947981
2019/5/9,Thursday,LPW_to_HPM,1395.0,2151.0,3546.0,34117.0,0.040888706509951,-3.1969013785138323
2019/5/10,Friday,LPW_to_HPM,1319.0,2277.0,3596.0,38263.0,0.0344719441758356,-3.3676094980759337
2019/5/11,Saturday,LPW_to_HPM,1147.0,1922.0,3069.0,35753.0,0.0320812239532346,-3.4394843435559443
2019/5/12,Sunday,LPW_to_HPM,1405.0,1584.0,2989.0,28497.0,0.0493034354493455,-3.009761515790447
2019/5/13,Monday,LPW_to_HPM,1220.0,1940.0,3160.0,33597.0,0.0363127660207756,-3.3155859185235026
2019/5/14,Tuesday,LPW_to_HPM,1313.0,2045.0,3358.0,35340.0,0.0371533672891907,-3.292700871570892
2019/5/15,Wednesday,LPW_to_HPM,1283.0,2115.0,3398.0,35571.0,0.0360687076551123,-3.322329613510544
2019/5/16,Thursday,LPW_to_HPM,1279.0,2176.0,3455.0,36967.0,0.0345984256228528,-3.3639471001834043
2019/5/17,Friday,LPW_to_HPM,1304.0,2276.0,3580.0,38794.0,0.0336134453781512,-3.3928291319916406
2019/5/18,Saturday,LPW_to_HPM,992.0,1987.0,2979.0,34390.0,0.0288455946496074,-3.5457979961414408
2019/5/19,Sunday,LPW_to_HPM,748.0,1868.0,2616.0,28909.0,0.0258742952021861,-3.654505266330436
2019/5/20,Monday,LPW_to_HPM,1061.0,1842.0,2903.0,33417.0,0.0317503067301074,-3.449852892899317
2019/5/21,Tuesday,LPW_to_HPM,1165.0,1979.0,3144.0,35837.0,0.032508301476128,-3.426259792228435
2019/5/22,Wednesday,LPW_to_HPM,1154.0,2071.0,3225.0,36641.0,0.0314947736142572,-3.457933663924007
2019/5/23,Thursday,LPW_to_HPM,1189.0,2037.0,3226.0,37245.0,0.0319237481541146,-3.4444050899195964
2019/5/24,Friday,LPW_to_HPM,1121.0,2088.0,3209.0,33742.0,0.0332226898227728,-3.4045222080937605
2019/5/25,Saturday,LPW_to_HPM,920.0,1857.0,2777.0,26960.0,0.0341246290801186,-3.37773589498316
2019/5/26,Sunday,LPW_to_HPM,761.0,1812.0,2573.0,22758.0,0.0334387907548993,-3.3980386530552704
2019/5/27,Monday,LPW_to_HPM,571.0,1414.0,1985.0,20795.0,0.0274585236835777,-3.595078642521005
2019/5/28,Tuesday,LPW_to_HPM,1020.0,1767.0,2787.0,28818.0,0.0353945450759941,-3.3411975646145646
