Date,Day of Week,flow_type_LPW_to_HPM,total_od_flow_LPW_to_HPM,total_do_flow_LPW_to_HPM,total_flow_LPW_to_HPM,origin_total_flow_LPW_to_HPM,flow_share_LPW_to_HPM,log_flow_share_LPW_to_HPM
2019/3/25,Monday,LPW_to_HPM,9108.0,9515.0,18623.0,118872.0,0.0766202301635372,-2.568894135752554
2019/3/26,Tuesday,LPW_to_HPM,9217.0,9699.0,18916.0,123672.0,0.0745277831683808,-2.5965832946825067
2019/3/27,Wednesday,LPW_to_HPM,9448.0,9834.0,19282.0,126720.0,0.0745580808080808,-2.596176849171054
2019/3/28,Thursday,LPW_to_HPM,9467.0,10053.0,19520.0,127605.0,0.0741898828415814,-2.601127487949204
2019/3/29,Friday,LPW_to_HPM,10075.0,10489.0,20564.0,135955.0,0.0741054025228936,-2.60226684079672
2019/3/30,Saturday,LPW_to_HPM,7829.0,8465.0,16294.0,116899.0,0.0669723436470799,-2.7034755261957266
2019/3/31,Sunday,LPW_to_HPM,6568.0,6518.0,13086.0,95941.0,0.068458740267456,-2.681524047050625
2019/4/1,Monday,LPW_to_HPM,9311.0,9192.0,18503.0,119012.0,0.0782358081537996,-2.5480278314572264
2019/4/2,Tuesday,LPW_to_HPM,9474.0,9653.0,19127.0,125287.0,0.0756183801990629,-2.5820559010203503
2019/4/3,Wednesday,LPW_to_HPM,9392.0,9179.0,18571.0,123860.0,0.0758275472307443,-2.5792936324241755
2019/4/4,Thursday,LPW_to_HPM,9529.0,9350.0,18879.0,125433.0,0.075968843924645,-2.5774319711075413
2019/4/5,Friday,LPW_to_HPM,10144.0,10141.0,20285.0,135081.0,0.0750956833307422,-2.5889922008155284
2019/4/6,Saturday,LPW_to_HPM,7698.0,8395.0,16093.0,118891.0,0.0647483829726388,-2.73724655210987
2019/4/7,Sunday,LPW_to_HPM,6331.0,5947.0,12278.0,92044.0,0.0687823214984138,-2.676808522026338
2019/4/8,Monday,LPW_to_HPM,9214.0,9276.0,18490.0,118492.0,0.0777605239172264,-2.554121381233999
2019/4/9,Tuesday,LPW_to_HPM,9214.0,9579.0,18793.0,123196.0,0.0747913893308224,-2.593052516526145
2019/4/10,Wednesday,LPW_to_HPM,9370.0,9314.0,18684.0,124607.0,0.0751964175367354,-2.58765168830028
2019/4/11,Thursday,LPW_to_HPM,9557.0,9327.0,18884.0,125014.0,0.0764474378869566,-2.571151860746728
2019/4/12,Friday,LPW_to_HPM,9981.0,10112.0,20093.0,136275.0,0.0732416070445789,-2.613991617245896
2019/4/13,Saturday,LPW_to_HPM,8109.0,8421.0,16530.0,118539.0,0.0684078657656973,-2.6822674643907094
2019/4/14,Sunday,LPW_to_HPM,6773.0,6804.0,13577.0,100706.0,0.0672551784402121,-2.6992612606363213
2019/4/15,Monday,LPW_to_HPM,9500.0,9424.0,18924.0,121703.0,0.078058881046482,-2.550291851863769
2019/4/16,Tuesday,LPW_to_HPM,9297.0,9623.0,18920.0,125886.0,0.0738525332443639,-2.6056849680288985
2019/4/17,Wednesday,LPW_to_HPM,9558.0,9504.0,19062.0,126826.0,0.0753630958951634,-2.5854375681464434
2019/4/18,Thursday,LPW_to_HPM,10149.0,9399.0,19548.0,134625.0,0.0753871866295264,-2.585117957009873
2019/4/19,Friday,LPW_to_HPM,8955.0,9453.0,18408.0,124273.0,0.0720590957005946,-2.6302687229971826
2019/4/20,Saturday,LPW_to_HPM,6604.0,7988.0,14592.0,107961.0,0.0611702374005427,-2.7940945247389104
2019/4/21,Sunday,LPW_to_HPM,5747.0,5586.0,11333.0,82285.0,0.0698426201616333,-2.6615108515217423
2019/4/22,Monday,LPW_to_HPM,9438.0,10151.0,19589.0,123143.0,0.0766426025027813,-2.568602188396319
2019/4/23,Tuesday,LPW_to_HPM,10184.0,11725.0,21909.0,134076.0,0.0759569199558459,-2.5775889420980964
2019/4/24,Wednesday,LPW_to_HPM,10492.0,12254.0,22746.0,142105.0,0.0738327293198691,-2.6059531589677865
2019/4/25,Thursday,LPW_to_HPM,10799.0,12210.0,23009.0,145098.0,0.0744255606555569,-2.5979558389470063
2019/4/26,Friday,LPW_to_HPM,11298.0,13065.0,24363.0,154810.0,0.0729797816678509,-2.617572839649304
2019/4/27,Saturday,LPW_to_HPM,8507.0,10640.0,19147.0,134060.0,0.0634566611964791,-2.757398106936066
2019/4/28,Sunday,LPW_to_HPM,7228.0,8381.0,15609.0,111724.0,0.0646951415989402,-2.738069171501256
2019/4/29,Monday,LPW_to_HPM,10016.0,11044.0,21060.0,131229.0,0.0763245928872429,-2.572760074312625
2019/4/30,Tuesday,LPW_to_HPM,9962.0,11134.0,21096.0,133721.0,0.0744983959138804,-2.5969776851857365
2019/5/1,Wednesday,LPW_to_HPM,10675.0,11671.0,22346.0,142227.0,0.0750560723350699,-2.589519813648499
2019/5/2,Thursday,LPW_to_HPM,10690.0,11136.0,21826.0,139475.0,0.0766445599569815,-2.568576648694638
2019/5/3,Friday,LPW_to_HPM,11159.0,11392.0,22551.0,146835.0,0.0759968672319269,-2.57706316017794
2019/5/4,Saturday,LPW_to_HPM,8442.0,9176.0,17618.0,128438.0,0.0657282112770363,-2.7222270502667096
