Date,Day of Week,flow_type_LPW_to_HPM,total_od_flow_LPW_to_HPM,total_do_flow_LPW_to_HPM,total_flow_LPW_to_HPM,origin_total_flow_LPW_to_HPM,flow_share_LPW_to_HPM,log_flow_share_LPW_to_HPM
2019/3/21,Thursday,LPW_to_HPM,26.0,170.0,196.0,11269.0,0.0023072144822078,-6.071714333930879
2019/3/22,Friday,LPW_to_HPM,30.0,156.0,186.0,11197.0,0.0026792890952933,-5.922203782598072
2019/3/23,Saturday,LPW_to_HPM,30.0,110.0,140.0,9625.0,0.0031168831168831,-5.770921777493835
2019/3/24,Sunday,LPW_to_HPM,37.0,93.0,130.0,8448.0,0.0043797348484848,-5.430767093301829
2019/3/25,Monday,LPW_to_HPM,29.0,141.0,170.0,9904.0,0.0029281098546042,-5.833398164937903
2019/3/26,Tuesday,LPW_to_HPM,20.0,153.0,173.0,10392.0,0.001924557351809,-6.253059284796488
2019/3/27,Wednesday,LPW_to_HPM,22.0,153.0,175.0,10624.0,0.0020707831325301,-6.179828418357909
2019/3/28,Thursday,LPW_to_HPM,22.0,167.0,189.0,10485.0,0.0020982355746304,-6.166658489977716
2019/3/29,Friday,LPW_to_HPM,35.0,144.0,179.0,10190.0,0.0034347399411187,-5.673814064727369
2019/3/30,Saturday,LPW_to_HPM,27.0,120.0,147.0,9052.0,0.002982766239505,-5.814904140749126
2019/3/31,Sunday,LPW_to_HPM,23.0,89.0,112.0,7904.0,0.00290991902834,-5.839630023498582
2019/4/1,Monday,LPW_to_HPM,25.0,182.0,207.0,9686.0,0.0025810448069378,-5.959560998094992
2019/4/2,Tuesday,LPW_to_HPM,35.0,169.0,204.0,10629.0,0.0032928779753504,-5.715993332044185
2019/4/3,Wednesday,LPW_to_HPM,27.0,173.0,200.0,10842.0,0.0024903154399557,-5.995345893815966
2019/4/4,Thursday,LPW_to_HPM,33.0,199.0,232.0,11081.0,0.002978070571248,-5.816479647469873
2019/4/5,Friday,LPW_to_HPM,29.0,162.0,191.0,11316.0,0.0025627430187345,-5.966677102434997
2019/4/6,Saturday,LPW_to_HPM,27.0,144.0,171.0,9632.0,0.0028031561461794,-5.877009301544274
2019/4/7,Sunday,LPW_to_HPM,25.0,120.0,145.0,8497.0,0.0029422148993762,-5.828592614135358
2019/4/8,Monday,LPW_to_HPM,24.0,165.0,189.0,10444.0,0.0022979701263883,-6.075729099471099
2019/4/9,Tuesday,LPW_to_HPM,29.0,152.0,181.0,11181.0,0.002593685716841,-5.954675358160921
2019/4/10,Wednesday,LPW_to_HPM,26.0,181.0,207.0,11558.0,0.0022495241391244,-6.097036578856248
2019/4/11,Thursday,LPW_to_HPM,26.0,166.0,192.0,11466.0,0.0022675736961451,-6.089044875446857
2019/4/12,Friday,LPW_to_HPM,36.0,159.0,195.0,11759.0,0.0030614848201377,-5.788855245367327
2019/4/13,Saturday,LPW_to_HPM,25.0,119.0,144.0,9901.0,0.0025249974750025,-5.981515216254324
2019/4/14,Sunday,LPW_to_HPM,25.0,97.0,122.0,8348.0,0.0029947292764734,-5.810901443328893
2019/4/15,Monday,LPW_to_HPM,36.0,175.0,211.0,10397.0,0.0034625372703664,-5.665753643521875
