Date,Day of Week,flow_type_LPW_to_HPM,total_od_flow_LPW_to_HPM,total_do_flow_LPW_to_HPM,total_flow_LPW_to_HPM,origin_total_flow_LPW_to_HPM,flow_share_LPW_to_HPM,log_flow_share_LPW_to_HPM
2019/4/12,Friday,LPW_to_HPM,453.0,1292.0,1745.0,12393.0,0.036552892762043,-3.308994950581843
2019/4/13,Saturday,LPW_to_HPM,361.0,1008.0,1369.0,10924.0,0.033046503112413,-3.409839524260716
2019/4/14,Sunday,LPW_to_HPM,317.0,817.0,1134.0,9296.0,0.0341006884681583,-3.378437705214413
2019/4/15,Monday,LPW_to_HPM,300.0,911.0,1211.0,9786.0,0.0306560392397302,-3.4849255971928685
2019/4/16,Tuesday,LPW_to_HPM,389.0,1164.0,1553.0,11073.0,0.0351304976067912,-3.3486856480796647
2019/4/17,Wednesday,LPW_to_HPM,364.0,1141.0,1505.0,11076.0,0.0328638497652582,-3.4153820166541125
2019/4/18,Thursday,LPW_to_HPM,358.0,1065.0,1423.0,10990.0,0.032575068243858,-3.4242080609969685
2019/4/19,Friday,LPW_to_HPM,358.0,1209.0,1567.0,11751.0,0.0304654922985277,-3.491160635933244
2019/4/20,Saturday,LPW_to_HPM,303.0,829.0,1132.0,9241.0,0.0327886592360134,-3.417672578378672
2019/4/21,Sunday,LPW_to_HPM,301.0,686.0,987.0,7300.0,0.0412328767123287,-3.188519362387608
2019/4/22,Monday,LPW_to_HPM,468.0,1256.0,1724.0,11578.0,0.0404214890309207,-3.208393728721304
2019/4/23,Tuesday,LPW_to_HPM,449.0,1397.0,1846.0,12765.0,0.0351743047395221,-3.347439441933331
2019/4/24,Wednesday,LPW_to_HPM,489.0,1377.0,1866.0,13405.0,0.0364789257739649,-3.3110205611951886
2019/4/25,Thursday,LPW_to_HPM,466.0,1433.0,1899.0,13731.0,0.0339378049668633,-3.383225695196106
2019/4/26,Friday,LPW_to_HPM,437.0,1473.0,1910.0,13827.0,0.0316048311275041,-3.45444528629303
2019/4/27,Saturday,LPW_to_HPM,378.0,1082.0,1460.0,12083.0,0.031283621617148,-3.4646605894077225
2019/4/28,Sunday,LPW_to_HPM,338.0,879.0,1217.0,10082.0,0.0335250942273358,-3.3954610391595588
2019/4/29,Monday,LPW_to_HPM,443.0,1361.0,1804.0,12516.0,0.0353946947906679,-3.3411933347436387
2019/4/30,Tuesday,LPW_to_HPM,436.0,1344.0,1780.0,12273.0,0.0355251364784486,-3.3375147632484747
2019/5/1,Wednesday,LPW_to_HPM,476.0,1480.0,1956.0,13147.0,0.0362059785502396,-3.3185310204651843
2019/5/2,Thursday,LPW_to_HPM,465.0,1409.0,1874.0,12472.0,0.0372835150737652,-3.289204005150257
2019/5/3,Friday,LPW_to_HPM,489.0,1509.0,1998.0,12981.0,0.0376704414143748,-3.278879539418124
2019/5/4,Saturday,LPW_to_HPM,406.0,1101.0,1507.0,10641.0,0.0381543088055633,-3.266116583840001
2019/5/5,Sunday,LPW_to_HPM,353.0,803.0,1156.0,8954.0,0.039423721241903,-3.2333875818676154
2019/5/6,Monday,LPW_to_HPM,460.0,1358.0,1818.0,12027.0,0.0382472769601729,-3.263682911827477
2019/5/7,Tuesday,LPW_to_HPM,415.0,1287.0,1702.0,11767.0,0.0352681227160703,-3.3447757622332324
2019/5/8,Wednesday,LPW_to_HPM,457.0,1477.0,1934.0,12584.0,0.0363159567705022,-3.3154980538439096
2019/5/9,Thursday,LPW_to_HPM,471.0,1493.0,1964.0,12695.0,0.0371012209531311,-3.2941054001223624
2019/5/10,Friday,LPW_to_HPM,517.0,1592.0,2109.0,12942.0,0.0399474578890434,-3.220190241108783
2019/5/11,Saturday,LPW_to_HPM,377.0,1101.0,1478.0,10975.0,0.0343507972665148,-3.3711300504953616
2019/5/12,Sunday,LPW_to_HPM,306.0,860.0,1166.0,8379.0,0.0365198711063372,-3.309898752660908
2019/5/13,Monday,LPW_to_HPM,468.0,1355.0,1823.0,11471.0,0.0407985354371894,-3.199109094363622
2019/5/14,Tuesday,LPW_to_HPM,441.0,1335.0,1776.0,11850.0,0.0372151898734177,-3.291038271116432
2019/5/15,Wednesday,LPW_to_HPM,492.0,1396.0,1888.0,12600.0,0.039047619047619,-3.2429733764472624
2019/5/16,Thursday,LPW_to_HPM,481.0,1462.0,1943.0,13091.0,0.0367428003972194,-3.30381298007434
2019/5/17,Friday,LPW_to_HPM,506.0,1449.0,1955.0,13044.0,0.0387917816620668,-3.2495468676217456
2019/5/18,Saturday,LPW_to_HPM,376.0,1069.0,1445.0,11355.0,0.0331131660061646,-3.407824311149767
2019/5/19,Sunday,LPW_to_HPM,315.0,813.0,1128.0,9638.0,0.0326831292799335,-3.420896258374648
2019/5/20,Monday,LPW_to_HPM,456.0,1315.0,1771.0,11866.0,0.0384291252317545,-3.2589396373042048
2019/5/21,Tuesday,LPW_to_HPM,466.0,1306.0,1772.0,11910.0,0.0391267842149454,-3.2409480282237006
2019/5/22,Wednesday,LPW_to_HPM,442.0,1338.0,1780.0,12015.0,0.0367873491468997,-3.3026012660928714
2019/5/23,Thursday,LPW_to_HPM,466.0,1350.0,1816.0,12062.0,0.0386337257502901,-3.253629659885288
2019/5/24,Friday,LPW_to_HPM,463.0,1372.0,1835.0,11423.0,0.0405322594764947,-3.205657091647715
2019/5/25,Saturday,LPW_to_HPM,353.0,904.0,1257.0,8849.0,0.0398915131653294,-3.2215916803340536
2019/5/26,Sunday,LPW_to_HPM,294.0,802.0,1096.0,7682.0,0.0382712835199166,-3.263055441567171
2019/5/27,Monday,LPW_to_HPM,277.0,761.0,1038.0,7630.0,0.0363040629095674,-3.315825618091167
2019/5/28,Tuesday,LPW_to_HPM,371.0,1159.0,1530.0,10171.0,0.0364762560220234,-3.311093750018161
2019/5/29,Wednesday,LPW_to_HPM,440.0,1290.0,1730.0,11391.0,0.038626986217189,-3.253804121987605
2019/5/30,Thursday,LPW_to_HPM,458.0,1311.0,1769.0,11929.0,0.0383938301617905,-3.259858505167763
2019/5/31,Friday,LPW_to_HPM,478.0,1364.0,1842.0,12292.0,0.038887081028311,-3.2470931907589216
2019/6/1,Saturday,LPW_to_HPM,365.0,909.0,1274.0,9958.0,0.0366539465756175,-3.306234173619639
2019/6/2,Sunday,LPW_to_HPM,336.0,867.0,1203.0,9312.0,0.0360824742268041,-3.321948010008016
2019/6/3,Monday,LPW_to_HPM,425.0,1340.0,1765.0,11337.0,0.0374878715709623,-3.283737823093183
2019/6/4,Tuesday,LPW_to_HPM,493.0,1362.0,1855.0,12134.0,0.0406296357343003,-3.2032575344595533
