origin_geoid,Tot_Population_ACS_15_19,pct_NH_White_alone_ACS_15_19,pct_Prs_Blw_Pov_Lev_ACS_15_19,pct_Minority,Race,Poverty,origin_geoid_type,latitude,longitude
60371975003,724.0,55.25,7.87,36.33,White,Low_poverty,LPW,34.0718736,-118.2589893
60375360001,1127.0,1.6,16.79,97.16,Minority,Low_poverty,LPM,33.9562929,-118.1915805
60375036011,2289.0,38.88,2.25,51.46,Minority,Low_poverty,LPM,33.922557,-118.0078797
60372219002,1229.0,25.47,39.87,69.81,Minority,High_poverty,HPM,34.0270834,-118.2937145
60375990002,579.0,59.24,4.35,40.59,White,Low_poverty,LPW,33.3514645,-118.3296996
60375738002,711.0,62.31,0.98,26.86,White,Low_poverty,LPW,33.8211197,-118.0960861
60375723021,1077.0,1.49,21.91,54.78,Minority,Low_poverty,LPM,33.815291,-118.2074542
60375734011,1642.0,25.64,13.03,54.2,Minority,Low_poverty,LPM,33.8128912,-118.1796451
60374802013,1463.0,22.21,4.73,23.11,Other,Low_poverty,LPO,34.1052094,-118.1102939
60375359024,2712.0,1.07,8.55,98.93,Minority,Low_poverty,LPM,33.9398239,-118.2002289
60374050011,2781.0,2.7,19.57,84.07,Minority,Low_poverty,LPM,34.1031687,-117.9599869
60371289103,1368.0,58.63,12.63,32.02,White,Low_poverty,LPW,34.1618731,-118.4649543
60372753021,781.0,31.5,0.51,23.3,Other,Low_poverty,LPO,33.9871653,-118.4301215
60376019001,2349.0,0.68,33.08,97.06,Minority,High_poverty,HPM,33.9416142,-118.3373982
60379201181,1677.0,61.18,5.05,34.05,White,Low_poverty,LPW,34.4511235,-118.6205377
60371912012,2509.0,56.48,21.02,22.24,White,Low_poverty,LPW,34.0967601,-118.2962095
60375338041,1321.0,0.68,3.41,97.65,Minority,Low_poverty,LPM,33.9789651,-118.1787731
60376038011,2278.0,8.91,18.53,75.11,Minority,Low_poverty,LPM,33.9003199,-118.3480143
60372719012,1219.0,46.27,9.27,27.98,Other,Low_poverty,LPO,34.0146924,-118.4254725
60376099001,932.0,18.24,20.6,74.03,Minority,Low_poverty,LPM,33.7413077,-118.2985714
60375759014,831.0,12.64,12.15,78.22,Minority,Low_poverty,LPM,33.7734938,-118.2033822
60371894001,1591.0,78.88,1.13,15.08,White,Low_poverty,LPW,34.1231893,-118.3203973
60375508006,1559.0,13.47,4.11,77.42,Minority,Low_poverty,LPM,33.9551477,-118.1485129
60375990001,398.0,60.05,13.82,32.41,White,Low_poverty,LPW,33.3419115,-118.3215855
60371414001,1793.0,54.66,5.24,32.57,White,Low_poverty,LPW,34.1587059,-118.4722135
60376500044,652.0,28.83,4.29,27.3,Other,Low_poverty,LPO,33.8748331,-118.328815
60375534002,1503.0,7.65,1.73,90.09,Minority,Low_poverty,LPM,33.9086729,-118.1477968
60374627004,1202.0,22.71,19.55,47.09,Other,Low_poverty,LPO,34.149203,-118.1192582
60372284102,957.0,6.48,21.73,89.03,Minority,Low_poverty,LPM,34.0154669,-118.2678493
60371113012,1657.0,16.66,21.06,36.81,Other,Low_poverty,LPO,34.2605292,-118.5282808
60372942003,1252.0,5.11,3.19,86.5,Minority,Low_poverty,LPM,33.792298,-118.2701004
60371352012,866.0,80.02,7.85,7.74,White,Low_poverty,LPW,34.18277,-118.6274542
60373007021,2242.0,83.5,10.88,4.01,White,Low_poverty,LPW,34.1702029,-118.2388356
60371397023,1629.0,90.3,4.91,5.52,White,Low_poverty,LPW,34.1335869,-118.4928597
60371907003,993.0,63.54,7.85,27.8,White,Low_poverty,LPW,34.0957771,-118.3354455
60374019012,2388.0,43.13,0.0,25.0,Other,Low_poverty,LPO,34.1026748,-117.7113708
60374009003,1653.0,38.84,4.36,41.44,Other,Low_poverty,LPO,34.1367023,-117.8773227
60374086292,1644.0,11.98,9.69,26.76,Other,Low_poverty,LPO,33.9794307,-117.9558238
60375020053,2033.0,25.97,8.91,68.03,Minority,Low_poverty,LPM,33.9519585,-118.0372096
60373022022,2240.0,65.18,16.38,18.75,White,Low_poverty,LPW,34.1399075,-118.2461659
60375754022,801.0,1.12,26.84,91.01,Minority,Low_poverty,LPM,33.7839567,-118.1915471
60374814022,2198.0,7.64,12.1,24.52,Other,Low_poverty,LPO,34.0817153,-118.0970974
60372287101,2592.0,0.23,43.06,98.73,Minority,High_poverty,HPM,34.0014154,-118.2542968
60374303014,2052.0,57.99,4.65,25.05,White,Low_poverty,LPW,34.1651272,-117.9854038
60371251002,3230.0,56.04,10.06,38.79,White,Low_poverty,LPW,34.1659531,-118.3923221
60372676003,1010.0,30.4,16.04,29.11,Other,Low_poverty,LPO,34.0329341,-118.4557253
