origin_geoid,Tot_Population_ACS_15_19,pct_NH_White_alone_ACS_15_19,pct_Prs_Blw_Pov_Lev_ACS_15_19,pct_Minority,Race,Poverty,origin_geoid_type,latitude,longitude
420030703002,735.0,62.45,28.88,11.43,White,Low_poverty,LPW,40.45023,-79.9325808
420031306002,576.0,6.6,6.08,93.4,Minority,Low_poverty,LPM,40.4571222,-79.8760661
420034736022,2266.0,87.69,6.53,4.72,White,Low_poverty,LPW,40.3699279,-80.0678947
420031014004,822.0,84.55,3.86,13.26,White,Low_poverty,LPW,40.4799173,-79.9300799
420034507001,1375.0,75.93,8.95,23.41,White,Low_poverty,LPW,40.5069259,-80.1522044
420034272002,893.0,95.74,5.94,4.25,White,Low_poverty,LPW,40.4986631,-79.974812
420034370001,3929.0,93.0,0.89,1.53,White,Low_poverty,LPW,40.5360066,-80.0827471
420032609001,1698.0,1.12,73.56,97.76,Minority,High_poverty,HPM,40.4776336,-80.0025962
420031918002,564.0,90.25,4.96,0.0,White,Low_poverty,LPW,40.3905048,-80.0228446
420035138002,853.0,22.51,26.99,69.64,Minority,Low_poverty,LPM,40.4026285,-79.8670429
420031408003,846.0,77.78,14.85,1.54,White,Low_poverty,LPW,40.4310415,-79.9212387
420030103004,409.0,46.45,46.94,44.01,Other,High_poverty,HPO,40.4373468,-79.9772866
420031517004,635.0,86.46,2.36,3.46,White,Low_poverty,LPW,40.4216327,-79.9353993
420034131004,1900.0,77.95,11.58,6.95,White,Low_poverty,LPW,40.6018586,-80.0580237
420035094005,778.0,63.75,55.78,36.25,White,High_poverty,HPW,40.4063909,-79.8296448
420034761004,1566.0,92.21,6.51,6.45,White,Low_poverty,LPW,40.3660815,-80.0309273
420034200001,1606.0,66.44,21.24,12.33,White,Low_poverty,LPW,40.4932931,-79.8593574
420034724001,1090.0,92.02,1.74,2.02,White,Low_poverty,LPW,40.3893145,-80.0386212
420034869002,382.0,17.28,30.1,62.3,Minority,High_poverty,HPM,40.3659102,-79.8457625
420035237024,630.0,73.81,0.0,26.19,White,Low_poverty,LPW,40.4934644,-79.7939965
420035232003,1166.0,51.97,1.72,43.48,White,Low_poverty,LPW,40.4547654,-79.8492731
420035606001,306.0,14.71,42.48,83.01,Minority,High_poverty,HPM,40.4419676,-79.8834914
420035263022,875.0,96.46,3.54,0.0,White,Low_poverty,LPW,40.4687194,-79.7168909
