Date,Day of Week,total_flow,weighted_avg_asymmetry
2019/7/15,Monday,14783,0.940742745044984
2019/7/16,Tuesday,15263,0.9418200877940116
2019/7/17,Wednesday,14839,0.9404272525102768
2019/7/18,Thursday,14714,0.9471251868968328
2019/7/19,Friday,14950,0.9467558528428094
2019/7/20,Saturday,12730,0.9435978004713276
2019/7/21,Sunday,10854,0.9426939377188134
2019/7/22,Monday,13850,0.9475812274368232
2019/7/23,Tuesday,14544,0.94485698569857
2019/7/24,Wednesday,15134,0.9472710453283996
2019/7/25,Thursday,14518,0.9491665518666484
2019/7/26,Friday,15111,0.9442790020514856
2019/7/27,Saturday,12882,0.9475236764477566
2019/7/28,Sunday,10844,0.9538915529324972
2019/7/29,Monday,12964,0.945078679419932
2019/7/30,Tuesday,13509,0.9496631875046264
2019/7/31,Wednesday,14155,0.9518191451783822
2019/8/1,Thursday,14775,0.9469373942470388
2019/8/2,Friday,15588,0.9430331023864512
2019/8/3,Saturday,12721,0.944972879490606
2019/8/4,Sunday,10714,0.9439985066268434
2019/8/5,Monday,13541,0.9425448637471384
2019/8/6,Tuesday,13915,0.9468199784405318
2019/8/7,Wednesday,13636,0.956145497213259
2019/8/8,Thursday,14315,0.9411805798113868
2019/8/9,Friday,16558,0.9196762894069332
2019/8/10,Saturday,14619,0.915315685067378
2019/8/11,Sunday,12420,0.9099838969404188
2019/8/12,Monday,14432,0.9164356984478936
2019/8/13,Tuesday,15470,0.9188106011635424
2019/8/14,Wednesday,16176,0.9050445103857568
2019/8/15,Thursday,16537,0.8998609179415855
2019/8/16,Friday,16862,0.9035701577511565
2019/8/17,Saturday,14530,0.8973158981417756
2019/8/18,Sunday,11842,0.8946123965546361
2019/8/19,Monday,15118,0.9059399391453896
2019/8/20,Tuesday,15399,0.9041496201052016
2019/8/21,Wednesday,15864,0.8959909228441755
2019/8/22,Thursday,16249,0.906825035386793
2019/8/23,Friday,16944,0.9002596789423984
2019/8/24,Saturday,14198,0.9039301310043668
2019/8/25,Sunday,11818,0.9064139448299204
2019/8/26,Monday,14003,0.9138755980861244
2019/8/27,Tuesday,15739,0.913209225490819
2019/8/28,Wednesday,15379,0.9185902854541907
2019/8/29,Thursday,15446,0.9273598342612974
2019/8/30,Friday,16044,0.9213413113936674
2019/8/31,Saturday,12965,0.9133050520632472
2019/9/1,Sunday,11542,0.9005371686016288
2019/9/2,Monday,11515,0.894398610508033
2019/9/3,Tuesday,17029,0.9072171002407656
2019/9/4,Wednesday,17480,0.91395881006865
2019/9/5,Thursday,16962,0.929135715127933
2019/9/6,Friday,17852,0.9195608335200538
2019/9/7,Saturday,16218,0.915895918115674
2019/9/8,Sunday,12677,0.9081801688096552
2019/9/9,Monday,17012,0.9111215612508816
2019/9/10,Tuesday,17572,0.9128158433872068
2019/9/11,Wednesday,17684,0.9111060845962452
2019/9/12,Thursday,18837,0.9023199023199024
2019/9/13,Friday,19446,0.9077445232952792
2019/9/14,Saturday,16668,0.9077273818094552
2019/9/15,Sunday,13406,0.8830374459197374
2019/9/16,Monday,17321,0.9082039143236532
2019/9/17,Tuesday,18197,0.8880035170632522
2019/9/18,Wednesday,19300,0.8950259067357513
2019/9/19,Thursday,20490,0.8932162030258662
2019/9/20,Friday,21721,0.8959532249896414
2019/9/21,Saturday,16970,0.8855627578078963
2019/9/22,Sunday,13567,0.8659983784182207
2019/9/23,Monday,16982,0.9101401483924156
2019/9/24,Tuesday,17420,0.906659012629162
2019/9/25,Wednesday,17569,0.9101827081791792
2019/9/26,Thursday,17419,0.9268614731040816
2019/9/27,Friday,17963,0.9251795357122976
2019/9/28,Saturday,15846,0.9226303167991924
2019/9/29,Sunday,12984,0.9128157732593962
2019/9/30,Monday,16492,0.917535774921174
