Date,Day of Week,total_flow,weighted_avg_asymmetry
2019/11/25,Monday,146,0.8767123287671232
2019/11/26,Tuesday,143,0.902097902097902
2019/11/27,Wednesday,135,0.9703703703703704
2019/11/28,Thursday,66,0.8787878787878788
2019/11/29,Friday,103,0.9223300970873788
2019/11/30,Saturday,113,0.9646017699115044
2019/12/1,Sunday,124,0.9516129032258064
2019/12/2,Monday,176,0.9090909090909092
2019/12/3,Tuesday,191,0.9057591623036648
2019/12/4,Wednesday,208,0.8846153846153846
2019/12/5,Thursday,167,0.9041916167664672
2019/12/6,Friday,201,0.9203980099502488
2019/12/7,Saturday,140,0.8714285714285714
2019/12/8,Sunday,136,0.9264705882352942
2019/12/9,Monday,158,0.9113924050632912
2019/12/10,Tuesday,200,0.92
2019/12/11,Wednesday,209,0.9138755980861244
2019/12/12,Thursday,190,0.9052631578947368
2019/12/13,Friday,190,0.9263157894736842
2019/12/14,Saturday,168,0.9047619047619048
2019/12/15,Sunday,152,0.9210526315789472
2019/12/16,Monday,187,0.9251336898395722
2019/12/17,Tuesday,201,0.9203980099502488
2019/12/18,Wednesday,188,0.9042553191489362
2019/12/19,Thursday,208,0.9423076923076924
2019/12/20,Friday,197,0.9086294416243654
2019/12/21,Saturday,145,0.8896551724137931
2019/12/22,Sunday,134,0.9552238805970148
2019/12/23,Monday,170,0.9176470588235294
2019/12/24,Tuesday,154,0.9090909090909092
2019/12/25,Wednesday,70,0.8857142857142857
2019/12/26,Thursday,138,0.8695652173913043
2019/12/27,Friday,171,0.9298245614035088
2019/12/28,Saturday,144,0.8888888888888888
2019/12/29,Sunday,132,0.8939393939393939
2019/12/30,Monday,138,0.9130434782608696
2019/12/31,Tuesday,137,0.927007299270073
