Date,Day of Week,total_flow,weighted_avg_asymmetry
2019/10/26,Saturday,2705,0.9282809611829944
2019/10/27,Sunday,2082,0.9317963496637848
2019/10/28,Monday,2625,0.9024761904761904
2019/10/29,Tuesday,2682,0.9052945563012678
2019/10/30,Wednesday,2719,0.9183523354174328
2019/10/31,Thursday,2586,0.9079659706109822
2019/11/1,Friday,3103,0.9155655816951336
2019/11/2,Saturday,2501,0.9184326269492205
2019/11/3,Sunday,2206,0.8884859474161378
2019/11/4,Monday,2679,0.8984695782008212
2019/11/5,Tuesday,2443,0.9255014326647564
2019/11/6,Wednesday,2748,0.9199417758369725
2019/11/7,Thursday,2665,0.902439024390244
2019/11/8,Friday,2933,0.9140811455847256
2019/11/9,Saturday,2757,0.907145447950671
2019/11/10,Sunday,2297,0.90944710491946
2019/11/11,Monday,2748,0.8806404657933042
2019/11/12,Tuesday,2770,0.8938628158844766
2019/11/13,Wednesday,2912,0.8962912087912088
2019/11/14,Thursday,2835,0.8878306878306879
2019/11/15,Friday,3230,0.8978328173374613
2019/11/16,Saturday,2876,0.9061196105702364
2019/11/17,Sunday,2256,0.8936170212765957
2019/11/18,Monday,2628,0.9101978691019786
2019/11/19,Tuesday,2697,0.9124953652206156
2019/11/20,Wednesday,2852,0.9039270687237028
2019/11/21,Thursday,2733,0.91218441273326
2019/11/22,Friday,3057,0.9208374223094538
2019/11/23,Saturday,2676,0.9125560538116592
2019/11/24,Sunday,2249,0.9057358826144952
2019/11/25,Monday,2973,0.8836192398250925
2019/11/26,Tuesday,2986,0.8894842598794374
2019/11/27,Wednesday,3146,0.8906547997457088
2019/11/28,Thursday,1844,0.886117136659436
2019/11/29,Friday,2742,0.9139314369073668
2019/11/30,Saturday,2585,0.9172147001934235
2019/12/1,Sunday,2106,0.9145299145299144
2019/12/2,Monday,2397,0.9132248644138506
2019/12/3,Tuesday,2818,0.8985095812633073
2019/12/4,Wednesday,2847,0.9114857744994732
2019/12/5,Thursday,2989,0.8909334225493476
2019/12/6,Friday,3294,0.902246508803886
2019/12/7,Saturday,3013,0.9123796880185862
2019/12/8,Sunday,2385,0.9178197064989518
2019/12/9,Monday,2675,0.902803738317757
2019/12/10,Tuesday,2961,0.8966565349544073
2019/12/11,Wednesday,2946,0.8995247793618466
2019/12/12,Thursday,3241,0.896328293736501
2019/12/13,Friday,3411,0.8844913515098212
