Date,Day of Week,total_flow,weighted_avg_asymmetry
2019/10/19,Saturday,10881,0.9421009098428452
2019/10/20,Sunday,8911,0.9416451576702952
2019/10/21,Monday,12074,0.9521285406658936
2019/10/22,Tuesday,12894,0.9466418489219792
2019/10/23,Wednesday,12919,0.9510798049384628
2019/10/24,Thursday,12807,0.949402670414617
2019/10/25,Friday,12701,0.9445712935989292
2019/10/26,Saturday,9942,0.939851136592235
2019/10/27,Sunday,8192,0.94677734375
2019/10/28,Monday,11486,0.9507226188403274
2019/10/29,Tuesday,12457,0.9447700088303764
2019/10/30,Wednesday,11761,0.9523850012754016
2019/10/31,Thursday,12684,0.9465468306527908
2019/11/1,Friday,12398,0.9430553315050816
2019/11/2,Saturday,9421,0.9537204118458762
2019/11/3,Sunday,8192,0.944091796875
2019/11/4,Monday,11471,0.9480428907680236
2019/11/5,Tuesday,11927,0.9523769598390208
2019/11/6,Wednesday,12148,0.9481396114586764
2019/11/7,Thursday,12254,0.9533213644524235
2019/11/8,Friday,12299,0.9398325067078624
2019/11/9,Saturday,9743,0.9476547264702864
2019/11/10,Sunday,8095,0.949845583693638
2019/11/11,Monday,10135,0.9502713369511594
2019/11/12,Tuesday,12061,0.9456098167647792
2019/11/13,Wednesday,12323,0.9396250912927048
2019/11/14,Thursday,12092,0.9475686404234204
2019/11/15,Friday,12498,0.9412706032965276
2019/11/16,Saturday,9539,0.9469546074011952
2019/11/17,Sunday,7972,0.9480682388359256
2019/11/18,Monday,11673,0.9489420029127046
2019/11/19,Tuesday,11979,0.9460722931797312
2019/11/20,Wednesday,11220,0.9529411764705882
2019/11/21,Thursday,11804,0.94747543205693
2019/11/22,Friday,12158,0.944398749794374
2019/11/23,Saturday,9783,0.942757845241746
2019/11/24,Sunday,8130,0.9468634686346864
2019/11/25,Monday,11640,0.9527491408934708
2019/11/26,Tuesday,11583,0.9521712855046188
2019/11/27,Wednesday,10316,0.9484296238852268
2019/11/28,Thursday,4828,0.96023198011599
2019/11/29,Friday,8812,0.9555152065365412
2019/11/30,Saturday,8263,0.9532857315744888
2019/12/1,Sunday,7306,0.946345469477142
2019/12/2,Monday,11884,0.9421070346684618
2019/12/3,Tuesday,12386,0.9439689972549652
2019/12/4,Wednesday,11225,0.9465478841870824
2019/12/5,Thursday,12480,0.9394230769230768
2019/12/6,Friday,13012,0.9408238549031664
2019/12/7,Saturday,10063,0.9501142800357746
2019/12/8,Sunday,8108,0.9435125801677356
2019/12/9,Monday,12082,0.9501738122827348
2019/12/10,Tuesday,12546,0.9467559381476168
2019/12/11,Wednesday,12542,0.945463243501834
2019/12/12,Thursday,13124,0.9425480036574216
2019/12/13,Friday,13521,0.9393535981066488
2019/12/14,Saturday,10869,0.9486613303891802
2019/12/15,Sunday,8561,0.9514075458474476
2019/12/16,Monday,12439,0.9466195031754964
2019/12/17,Tuesday,12607,0.9439993654319028
2019/12/18,Wednesday,12852,0.9375972611266729
2019/12/19,Thursday,12783,0.9449268559805992
2019/12/20,Friday,13052,0.9428440085810604
2019/12/21,Saturday,10348,0.950715114031697
2019/12/22,Sunday,9028,0.9435090828533452
2019/12/23,Monday,10713,0.9481004387193128
2019/12/24,Tuesday,9208,0.9506950477845352
2019/12/25,Wednesday,4540,0.9519823788546256
2019/12/26,Thursday,8119,0.9536888779406332
2019/12/27,Friday,9700,0.9552577319587628
2019/12/28,Saturday,8477,0.9492745074908576
2019/12/29,Sunday,7639,0.9444953527948684
2019/12/30,Monday,10156,0.9458448207955888
2019/12/31,Tuesday,9270,0.951024811218986
