Date,Day of Week,total_flow,weighted_avg_asymmetry
2019/12/11,Wednesday,2390,0.8652719665271966
2019/12/12,Thursday,2512,0.8678343949044586
2019/12/13,Friday,2599,0.8668718737976144
2019/12/14,Saturday,2236,0.8881932021466905
2019/12/15,Sunday,1920,0.8729166666666667
2019/12/16,Monday,2350,0.8740425531914894
2019/12/17,Tuesday,2296,0.8667247386759582
2019/12/18,Wednesday,2468,0.8549432739059968
2019/12/19,Thursday,2521,0.8849662832209441
2019/12/20,Friday,2825,0.888141592920354
2019/12/21,Saturday,1982,0.875882946518668
2019/12/22,Sunday,1898,0.8977871443624869
2019/12/23,Monday,1891,0.8878900052882073
2019/12/24,Tuesday,1633,0.9020208205756276
2019/12/25,Wednesday,914,0.888402625820569
2019/12/26,Thursday,1588,0.8992443324937027
2019/12/27,Friday,1920,0.8854166666666666
2019/12/28,Saturday,2094,0.8844317096466093
2019/12/29,Sunday,1595,0.9047021943573668
2019/12/30,Monday,1969,0.8679532757745049
2019/12/31,Tuesday,2308,0.8864818024263431
